-22.5443 -16.1758 -8.4443 -19.1736 -21.0537 8.0865 -2.8591 7.7548
10.7223 9.3028 4.7698 10.2725 9.6665 -3.1204 -0.5288 -3.5171
5.0628 5.9148 2.7332 6.2346 4.3953 -0.8408 -2.2626 -1.7092
-18.5310 -11.8361 -6.3556 -14.7830 -17.6805 7.2892 -4.1836 6.4671
26.8590 21.0966 10.8152 24.0785 24.6362 -8.8297 1.1590 -9.1040
-26.3437 -19.5663 -8.1020 -21.7249 -24.4497 8.3196 -5.4539 7.9049
17.2900 14.5252 7.3591 16.4513 15.8224 -5.2745 -0.3932 -5.8345
-2.6318 -1.0086 -0.5737 -1.6073 -2.6487 1.3411 -1.3690 0.9981
-12.4588 -8.9166 -4.7293 -10.6330 -11.6794 4.4657 -1.6847 4.2445
22.9369 14.6839 12.0031 20.6120 21.8730 -10.6723 -0.6906 -10.1954
-27.5669 -18.5949 -10.1486 -21.9477 -25.6337 10.3302 -5.2453 9.2393
22.6949 19.7408 9.9237 22.0986 20.6279 -6.6291 -1.3666 -7.6280
-10.0826 -6.3836 -3.3780 -7.9648 -9.6006 4.0005 -2.2800 3.5579
-4.8455 -0.9132 -0.7581 -2.3868 -5.1590 2.8687 -3.7845 1.8518
19.1259 14.8804 7.6378 17.0462 17.5754 -6.3511 0.9955 -6.4961
-26.5824 -18.4322 -9.6567 -22.1485 -24.9629 9.8239 -4.1234 9.2120
26.5148 23.3938 11.9775 25.6820 23.8188 -7.5406 -1.7671 -8.6567
-16.7154 -11.0129 -5.8737 -13.5657 -15.8601 6.4246 -3.3469 5.8114
2.7863 4.3627 2.0735 4.0081 2.0500 0.0525 -2.5049 -0.7535
12.5829 9.7807 7.1372 12.3929 11.5968 -5.0058 -2.1812 -5.3364
-26.2490 -25.9291 -2.6761 -21.3497 -22.7454 2.0745 -9.3304 2.8734
27.7432 23.0598 11.6256 25.9307 25.2536 -8.5801 -0.4291 -9.3913
-21.9538 -14.1355 -7.4659 -17.5122 -20.8520 8.6040 -4.6842 7.7229
10.1710 9.0720 4.6404 9.9217 9.1162 -2.8484 -0.7920 -3.3100
5.8863 6.8432 3.3798 6.8465 4.9034 -0.9394 -2.3856 -1.7777
-19.0435 -12.6802 -6.6724 -15.4912 -17.9964 7.2743 -3.5695 6.6552
27.1904 22.6155 11.6393 25.3521 24.7206 -8.3519 -0.2023 -9.0241
-25.6200 -17.2084 -9.1811 -21.0452 -24.2529 9.6949 -4.7732 8.8570
17.1123 15.8224 7.9345 16.9962 15.1433 -4.5646 -2.1346 -5.5901
-2.0657 -0.9568 -0.5277 -1.3804 -2.0424 0.9778 -0.8785 0.7664
-13.2391 -9.2877 -2.8310 -9.9861 -12.4274 4.0056 -4.8736 3.4612
24.2488 19.0417 9.8520 21.8005 22.2915 -7.9573 1.1475 -8.1664
-27.3336 -19.3771 -10.1281 -23.0783 -25.5770 9.9104 -3.7424 9.4272
22.2120 17.4204 8.9244 19.8884 20.3755 -7.3152 0.9813 -7.5361
-9.6224 -5.8597 -3.3324 -7.1976 -9.0839 3.8727 -2.6577 3.2302
-5.7809 -3.0972 -1.8067 -4.3288 -5.4264 2.5072 -1.8380 1.7880
19.6055 15.4665 7.9987 17.6769 18.0077 -6.4016 0.8445 -6.5951
-26.9407 -20.2281 -10.5114 -23.5560 -24.9660 9.2588 -2.3632 9.1716
25.5823 19.0903 9.7291 22.6936 23.9705 -8.8956 2.2040 -8.9242
-16.2483 -10.8744 -5.7190 -13.2571 -15.3429 6.1816 -2.9805 5.6724
1.9486 2.2337 1.0133 2.1777 1.5817 -0.3420 -0.8479 -0.6453
13.1811 10.5763 7.5441 13.1729 12.0811 -5.0527 -2.5266 -5.4973
-24.0396 -16.4008 -8.6073 -19.8376 -22.6329 9.0052 -4.0438 8.3593
27.6693 22.1404 11.3316 25.0973 25.2885 -8.9118 0.7090 -9.3374
-21.8304 -15.7650 -8.2244 -18.6391 -20.3651 7.7847 -2.6496 7.4984
8.6137 5.3645 6.9209 9.2377 8.3479 -5.1387 -3.7998 -5.3037
6.3950 6.5324 3.2645 6.8026 5.5298 -1.4246 -1.5168 -2.0182
-19.4054 -12.3933 -6.6284 -15.4624 -18.4947 7.6370 -4.3412 6.7917
26.8199 20.6543 12.8273 25.0083 24.7785 -9.8071 -1.0930 -10.1336
-25.1995 -15.5254 -8.2420 -19.5998 -24.0854 10.1915 -6.1976 8.9391
16.2246 12.4325 6.4476 14.3657 14.9814 -5.4630 1.1293 -5.4968
-1.5185 -0.0631 -0.2289 -0.2632 -1.4693 0.9714 -1.5245 0.4869
-13.6153 -10.2229 -5.3122 -11.9047 -12.6173 4.6792 -1.1943 4.6351
24.3766 19.7207 9.9285 22.8423 22.5818 -7.8015 0.2516 -8.4010
-27.7486 -21.1094 -8.8340 -23.2711 -25.6209 8.5901 -4.9536 8.3586
21.7661 17.9958 9.0058 20.5796 20.0183 -6.7973 -0.2762 -7.4743
-9.5986 -8.0785 -2.1553 -7.5736 -8.5226 2.0514 -2.7697 1.9904
-6.6420 -4.5207 -0.2521 -4.2859 -6.2197 1.6700 -3.9688 1.2527
19.4435 13.8942 9.2408 17.7186 18.3915 -7.8608 -0.2915 -7.9915
-27.3408 -20.6407 -8.5990 -22.7987 -25.2766 8.5228 -5.1056 8.2378
25.2554 18.5618 11.7273 22.9391 23.4942 -9.6942 -0.2168 -9.7341
-15.5989 -9.3618 -5.0489 -12.0003 -14.9975 6.4094 -4.1969 5.5220
1.2846 1.4242 0.6781 1.4248 1.0708 -0.2413 -0.4674 -0.4112
13.6468 10.4250 7.3926 13.1494 12.5676 -5.4567 -2.0026 -5.7676
-24.5292 -18.1492 -9.5084 -21.3014 -22.8232 8.5393 -2.5339 8.3415
27.2465 21.8394 13.2395 26.1931 25.0915 -9.6006 -2.2253 -10.3296
-21.4084 -15.1765 -7.9325 -18.0754 -20.0326 7.7622 -2.9314 7.3837
9.0393 8.8246 4.3570 9.4004 7.9462 -2.2131 -1.7289 -2.9552
7.1448 8.1167 3.9589 8.1345 5.9634 -1.2359 -2.7306 -2.2102
-20.3014 -14.5587 -7.9272 -16.8066 -18.7065 7.2077 -2.8922 6.6834
27.0052 21.2627 13.1194 25.5066 24.8490 -9.6592 -1.6274 -10.1468
-25.6480 -17.7864 -9.7666 -20.5914 -23.6381 9.3667 -4.3902 8.4509
15.7220 13.4967 6.6727 15.3283 14.4111 -4.7009 -0.8479 -5.4093
-0.6054 1.6601 0.7062 0.9518 -1.0439 1.1531 -2.5886 0.4018
-14.1164 -10.3357 -5.4308 -12.1879 -13.1634 4.9617 -1.5967 4.8063
24.9003 20.0490 10.3488 22.7415 22.7836 -7.9476 0.5966 -8.3331
-27.2594 -19.5771 -10.2572 -23.2245 -25.4738 9.7626 -3.4766 9.3521
21.1072 16.3294 10.4466 19.8668 19.5116 -7.8888 -1.6100 -8.3597
-9.0899 -7.2965 0.3318 -6.0113 -8.3373 1.2421 -6.0957 0.8376
-6.8439 -3.6860 -1.9899 -4.9424 -6.6566 3.0074 -2.3079 2.4837
20.5584 17.7050 8.9377 19.8429 18.6932 -6.0766 -1.0074 -6.9010
-27.1150 -18.5708 -9.9802 -22.3942 -25.2485 10.0619 -4.4905 9.0375
25.5841 20.9636 10.6612 23.5249 23.2499 -8.0266 0.0253 -8.6100
-14.9692 -8.0763 -4.3949 -10.8447 -14.5814 6.5664 -5.0814 5.4063
0.9507 3.1816 1.4486 2.5446 0.3030 0.7727 -2.9045 -0.1099
14.6259 12.4169 6.3786 13.8169 13.2446 -4.3794 -0.4012 -4.8266
-24.7051 -17.1924 -9.0613 -20.5070 -23.1194 9.0883 -3.8179 8.4939
27.6232 22.6556 11.5979 25.4701 25.1432 -8.6436 0.0916 -9.2465
-20.8764 -13.7871 -7.3971 -16.9989 -19.8273 8.0011 -4.1935 7.2266
8.3487 7.8238 3.9102 8.5732 7.4904 -2.1866 -1.1672 -2.7561
7.7156 8.3301 4.0864 8.4844 6.5388 -1.5272 -2.4283 -2.4257
-20.2503 -13.0040 -6.9153 -16.1611 -19.2657 7.9438 -4.4094 7.1006
27.4617 22.2741 11.4001 25.1334 25.0411 -8.7073 0.3657 -9.2277
-24.9301 -16.7412 -8.9006 -20.4529 -23.5837 9.4413 -4.6158 8.6376
15.2259 12.9783 6.4801 14.1926 14.0508 -4.5908 -0.3032 -5.4518
-0.4621 0.2460 2.1671 1.1725 -0.5521 -0.4050 -3.6392 -0.8706
-14.4099 -8.6783 -4.7816 -11.1981 -13.8389 5.8861 -3.8952 4.9709
25.3576 21.6943 11.1372 24.0756 22.9241 -7.5169 -0.8969 -8.3518
-27.1641 -18.8839 -10.0435 -22.8188 -25.4223 9.9807 -4.1650 9.1759
20.8480 16.7934 10.7890 20.2332 19.1101 -7.4738 -2.3479 -8.0343
-7.5738 -3.3723 -1.9674 -5.0316 -7.5748 3.6303 -3.4947 2.7642
-7.4279 -4.0154 -2.1666 -5.3749 -7.2214 3.2573 -2.4872 2.6941
